section,company,date,ref,stage,status,party,vehicle_no,transporter,destination,item_or_doc,qty,uom,litres,hours,days,count,verified,evidence,note
DESTINATION_STATE,JIVO_OIL,,,,,,,,JK,,,,22848,,,5,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug by place_of_supply
DESTINATION_STATE,JIVO_OIL,,,,,,,,GO,,,,19634,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug by place_of_supply
DESTINATION_STATE,JIVO_OIL,,,,,,,,BH,,,,17540,,,3,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug by place_of_supply
DESTINATION_STATE,JIVO_OIL,,,,,,,,HP,,,,4714,,,6,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug by place_of_supply
DESTINATION_STATE,JIVO_OIL,,,,,,,,TN,,,,3300,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug by place_of_supply
DESTINATION_STATE,JIVO_OIL,,,,,,,,UK,,,,3054,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug by place_of_supply
DESTINATION_STATE,JIVO_OIL,,,,,,,,AS,,,,2412,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug by place_of_supply
DESTINATION_STATE,JIVO_OIL,,,,,,,,CT,,,,1384,,,1,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug by place_of_supply
DESTINATION_STATE,JIVO_OIL,,,,,,,,AP,,,,303,,,1,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug by place_of_supply
DESTINATION_STATE,JIVO_OIL,,,,,,,,MP,,,,0,,,1,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug by place_of_supply
CUSTOMER,JIVO_OIL,,,,,BALAJI MARKETING AND SUPPLY CHAIN PRIVATE LIMITED AAJCB8424H,,,,,,,372840,,,5,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,G PURE INDIA,,,,,,,325760,,,14,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,WAL MART INDIA PVT LTD,,,,,,,303000,,,15,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,HIMJYOTI TRADERS,,,,,,,218057,,,9,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,AGGARWAL AGENCIES,,,,,,,195294,,,9,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,"ASHISH ENTERPRISES, BACHAN SINGH KULJIT SINGH (IVEPS8273L)",,,,,,,155440,,,1,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,"G PURE INDIA, M/S OM PARKASH MAHAJAN AND CO.",,,,,,,112948,,,1,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,ANAND ENTERPRISES,,,,,,,70464,,,6,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,STAR SALES CORPORATION,,,,,,,60051,,,6,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,PURE AGROCHEM CORPORATION,,,,,,,59580,,,8,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,KNOWTABLE ONLINE SERVICES PRIVATE LIMITED,,,,,,,58109,,,4,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,ONENESS TRADERS,,,,,,,51076,,,7,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,SAI TRADERS LUDHIANA,,,,,,,44382,,,4,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,JIVO WELLNESS PVT LTD - PB,,,,,,,40000,,,4,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,SAKSHI SALES,,,,,,,39846,,,4,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,ARJUN DASS & SONS PUNJAB NEW,,,,,,,34511,,,3,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,SHRAY FOOD & BEVERAGES PRIVATE LIMITED,,,,,,,34230,,,11,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,"JINDAL BROTHERS, ONENESS TRADERS",,,,,,,34000,,,1,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,PUNJAB SALES CORPORATION LUDHIANA,,,,,,,32212,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,ILAHI CO. (BTCPN5063N),,,,,,,32023,,,13,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,SAI TRADING COMPANY,,,,,,,31113,,,4,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,RAJ MATA TRADERS LAXMI NAGAR,,,,,,,29527,,,3,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,RAJESHWAR KISHORE MAHENDERPAL,,,,,,,26392,,,8,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,ISHWER CHAND & SONS (ANIPK0139M),,,,,,,26380,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
CUSTOMER,JIVO_OIL,,,,,"CHIRAG ENTERPRISES MUMBAI, SINGHAL FOODS",,,,,,,24920,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,Oil dockings Jun-Aug
BOX_SCAN_LINE,JIVO_OIL,2026-08-29,DOCK-20260829-0018,,,,,,BH-PF,FG0000359 SOYABEAN OIL 750 GMS 12 PCS POUCH,11340,PCS,,,,945,VERIFIED,GET /gate-core/sales-dispatch/1351/box-scans/,"945 boxes scanned; batches ['000011', '000048', '000072']; 24 pallets. warehouse_code on the scan is the exact godown the box left."
BOX_SCAN_LINE,JIVO_OIL,2026-08-29,DOCK-20260829-0018,,,,,,BH-PF,FG0000136 SANO MUSTARD OIL 1 LTR 20 PCS,1280,PCS,,,,64,VERIFIED,GET /gate-core/sales-dispatch/1351/box-scans/,"64 boxes scanned; batches ['L2  000058', 'L2  233230']; 4 pallets. warehouse_code on the scan is the exact godown the box left."
BOX_SCAN_LINE,JIVO_OIL,2026-08-29,DOCK-20260829-0018,,,,,,BH-BT,FG0000136 SANO MUSTARD OIL 1 LTR 20 PCS,720,PCS,,,,36,VERIFIED,GET /gate-core/sales-dispatch/1351/box-scans/,"36 boxes scanned; batches ['L2  000058', 'L2 233230']; 2 pallets. warehouse_code on the scan is the exact godown the box left."
BOX_SCAN_LINE,JIVO_OIL,2026-08-29,DOCK-20260829-0018,,,,,,,,,,,,,1045,VERIFIED,GET /gate-core/sales-dispatch/{id}/box-scans/,"TOTAL boxes on that one truck. Each scan carries box_barcode (BOX-YYYYMMDD-XX-nnnn, the date it was packed), batch_number, pallet_code, warehouse_code, scanned_by and scanned_at. 655 KB for ONE truck - never dump raw."
BST_STATUS,JIVO_OIL,,,,RECEIVED,,,,,,,,,,,349,VERIFIED,GET /warehouse/bst/,"Warehouse BST module, 2026-07-02..2026-08-30. AWAITING_GATE_OUT is literally the C-0054 state: invoiced, scan-approved, truck not gone."
BST_STATUS,JIVO_OIL,,,,CANCELLED,,,,,,,,,,,12,VERIFIED,GET /warehouse/bst/,"Warehouse BST module, 2026-07-02..2026-08-30. AWAITING_GATE_OUT is literally the C-0054 state: invoiced, scan-approved, truck not gone."
BST_STATUS,JIVO_OIL,,,,IN_TRANSIT,,,,,,,,,,,8,VERIFIED,GET /warehouse/bst/,"Warehouse BST module, 2026-07-02..2026-08-30. AWAITING_GATE_OUT is literally the C-0054 state: invoiced, scan-approved, truck not gone."
BST_STATUS,JIVO_OIL,,,,RECEIVING,,,,,,,,,,,6,VERIFIED,GET /warehouse/bst/,"Warehouse BST module, 2026-07-02..2026-08-30. AWAITING_GATE_OUT is literally the C-0054 state: invoiced, scan-approved, truck not gone."
BST_STATUS,JIVO_OIL,,,,AWAITING_GATE_OUT,,,,,,,,,,,2,VERIFIED,GET /warehouse/bst/,"Warehouse BST module, 2026-07-02..2026-08-30. AWAITING_GATE_OUT is literally the C-0054 state: invoiced, scan-approved, truck not gone."
BST_STATUS,JIVO_OIL,,,,PARTIALLY_RECEIVED,,,,,,,,,,,2,VERIFIED,GET /warehouse/bst/,"Warehouse BST module, 2026-07-02..2026-08-30. AWAITING_GATE_OUT is literally the C-0054 state: invoiced, scan-approved, truck not gone."
BST_OPEN,JIVO_OIL,2026-08-29,BST-20260830-0011,,AWAITING_GATE_OUT,JIVO MART PVT LTD,HR69F6098,,BH-PF,626080619,450,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-29,BST-20260830-0010,,AWAITING_GATE_OUT,JIVO MART PVT LTD,HR69F7125,,BH-PF,626080625,450,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-29,BST-20260830-0009,,IN_TRANSIT,JIVO MART PVT LTD,HR69F9627,,BH-PF,626080631,450,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-29,BST-20260830-0008,,RECEIVING,JIVO MART PVT LTD,HR69F7125,,BH-PF,626080632,450,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-26,BST-20260828-0002,,RECEIVING,,,,BH-PF,826676898,509,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-27,BST-20260827-0010,,IN_TRANSIT,JIVO MART PVT LTD,HR69F9627,,BH-PF,626080584,450,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-25,BST-20260826-0012,,RECEIVING,,,,BH-PF,826676866,315,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-21,BST-20260825-0008,,RECEIVING,JIVO MART PVT LTD,HR69F9627,,BH-PF,626080459,349,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-22,BST-20260825-0007,,IN_TRANSIT,JIVO MART PVT LTD,HR69F6098,,BH-BT,626080484,400,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-22,BST-20260824-0013,,IN_TRANSIT,JIVO MART PVT LTD,HR69F9627,,BH-PF,626080474,450,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-20,BST-20260824-0011,,IN_TRANSIT,JIVO MART PVT LTD,HR69F9627,,BH-PF,626080440,0,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-19,BST-20260820-0001,,IN_TRANSIT,JIVO MART PVT LTD,HR69F9627,,BH-PF,626080416,400,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-19,BST-20260819-0010,,IN_TRANSIT,JIVO MART PVT LTD,HR69F6098,,BH-PF,626080410,450,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-18,BST-20260819-0003,,PARTIALLY_RECEIVED,,,,BH-PF,826676761,4536,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-11,BST-20260813-0004,,IN_TRANSIT,JIVO MART PVT LTD,HR69F9627,,BH-PF,626080300,0,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-12,BST-20260813-0002,,RECEIVING,,,,BH-PF,826676704,795,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-08-12,BST-20260812-0003,,RECEIVING,,,,BH-PF,826676694,1309,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
BST_OPEN,JIVO_OIL,2026-07-22,BST-20260722-0004,,PARTIALLY_RECEIVED,,,,BH-PF,726676872,2011,boxes,,,,,VERIFIED,GET /warehouse/bst/,"open intercompany transfer - goods invoiced out of Oil, not yet received by Mart"
PLAN_HORIZON,,,,,,,,,,,,,,,0,1186,VERIFIED,GET /dispatch-plans/bills/?date_from&date_to&all_companies=1,"44.6% of 2,658 plan rows. dispatch_date minus the day the plan was created. 80% is today or tomorrow - the forward view is ONE DAY deep."
PLAN_HORIZON,,,,,,,,,,,,,,,1,938,VERIFIED,GET /dispatch-plans/bills/?date_from&date_to&all_companies=1,"35.3% of 2,658 plan rows. dispatch_date minus the day the plan was created. 80% is today or tomorrow - the forward view is ONE DAY deep."
PLAN_HORIZON,,,,,,,,,,,,,,,2,166,VERIFIED,GET /dispatch-plans/bills/?date_from&date_to&all_companies=1,"6.2% of 2,658 plan rows. dispatch_date minus the day the plan was created. 80% is today or tomorrow - the forward view is ONE DAY deep."
PLAN_HORIZON,,,,,,,,,,,,,,,3,100,VERIFIED,GET /dispatch-plans/bills/?date_from&date_to&all_companies=1,"3.8% of 2,658 plan rows. dispatch_date minus the day the plan was created. 80% is today or tomorrow - the forward view is ONE DAY deep."
PLAN_HORIZON,,,,,,,,,,,,,,,4,37,VERIFIED,GET /dispatch-plans/bills/?date_from&date_to&all_companies=1,"1.4% of 2,658 plan rows. dispatch_date minus the day the plan was created. 80% is today or tomorrow - the forward view is ONE DAY deep."
PLAN_HORIZON,,,,,,,,,,,,,,,5,21,VERIFIED,GET /dispatch-plans/bills/?date_from&date_to&all_companies=1,"0.8% of 2,658 plan rows. dispatch_date minus the day the plan was created. 80% is today or tomorrow - the forward view is ONE DAY deep."
PLAN_HORIZON,,,,,,,,,,,,,,,6,33,VERIFIED,GET /dispatch-plans/bills/?date_from&date_to&all_companies=1,"1.2% of 2,658 plan rows. dispatch_date minus the day the plan was created. 80% is today or tomorrow - the forward view is ONE DAY deep."
PLAN_HORIZON,,,,,,,,,,,,,,,7,61,VERIFIED,GET /dispatch-plans/bills/?date_from&date_to&all_companies=1,"2.3% of 2,658 plan rows. dispatch_date minus the day the plan was created. 80% is today or tomorrow - the forward view is ONE DAY deep."
PLAN_HORIZON,,,,,,,,,,,,,,,8,9,VERIFIED,GET /dispatch-plans/bills/?date_from&date_to&all_companies=1,"0.3% of 2,658 plan rows. dispatch_date minus the day the plan was created. 80% is today or tomorrow - the forward view is ONE DAY deep."
PLAN_HORIZON,,,,,,,,,,,,,,,9,8,VERIFIED,GET /dispatch-plans/bills/?date_from&date_to&all_companies=1,"0.3% of 2,658 plan rows. dispatch_date minus the day the plan was created. 80% is today or tomorrow - the forward view is ONE DAY deep."
PLAN_HORIZON,,2026-08-31..2026-09-30,,,,,,,,,,,0,,,0,VERIFIED,GET /dispatch-plans/bills/?date_from&date_to&all_companies=1&by_dispatch_date=true,ZERO bills carry a dispatch_date after today. As of 2026-08-30 21:00 IST nothing at all is booked for tomorrow. The board CAN hold a forward plan; today it holds none.
STALE_INSIDE_VEHICLE,JIVO_MART,2026-06-22,EVGI-20260622-0012,,still shown INSIDE the plant,,HR67C6723,,,,,,,,,1,VERIFIED,GET /gate-core/inside-dispatch-vehicles/,"truck HR67C6723 gate-in-ed 2026-06-22 and has never been marked out. 69 days ""inside"". The Inside-Vehicles tile is therefore permanently wrong."
STALE_INSIDE_VEHICLE,JIVO_BEVERAGES,2026-06-22,EVGI-20260622-0011,,still shown INSIDE the plant,,HR67C6723,,,,,,,,,2,VERIFIED,GET /gate-core/inside-dispatch-vehicles/,"truck HR67C6723 gate-in-ed 2026-06-22 and has never been marked out. 69 days ""inside"". The Inside-Vehicles tile is therefore permanently wrong."
STALE_INSIDE_VEHICLE,JIVO_OIL,2026-06-22,EVGI-20260622-0008,,still shown INSIDE the plant,,HR67C6723,,,,,,,,,8,VERIFIED,GET /gate-core/inside-dispatch-vehicles/,"truck HR67C6723 gate-in-ed 2026-06-22 and has never been marked out. 69 days ""inside"". The Inside-Vehicles tile is therefore permanently wrong."
ENDPOINT,,,/dispatch-plans/pipeline/,GET,live,,,,,,,,,,,,VERIFIED,/dispatch-plans/pipeline/,the 10-stage vehicle board. ?all_companies=1 lifts company scope (26->101). Default window is today-3 .. today+14.
ENDPOINT,,,/dispatch-plans/bills/,GET,live,,,,,,,,,,,,VERIFIED,/dispatch-plans/bills/,"THE core planning table: every SAP A/R invoice in a window + the factory plan overlay (vehicle, transporter, bilty, freight, planned dispatch date, priority, remarks) + total_litres/boxes/weight + warehouses. REQUIRES date_from+date_to. limit= CORRUPTS meta. by_dispatch_date=true changes what the dates mean."
ENDPOINT,,,/dispatch-plans/dashboard/summary/,GET,live,,,,,,,,,,,,VERIFIED,/dispatch-plans/dashboard/summary/,fulfilment KPIs + a daily trend of dispatched litres/trucks. IGNORES Company-Code - always all three companies.
ENDPOINT,,,/dispatch-plans/dashboard/bills/,GET,live,,,,,,,,,,,,VERIFIED,/dispatch-plans/dashboard/bills/,"same, bill level, offset-paginated. Also cross-company always."
ENDPOINT,,,/gate-core/sales-dispatch/,GET,live,,,,,,,,,,,,VERIFIED,/gate-core/sales-dispatch/,"THE dispatch record. 100+ fields incl. sap_doc_date, docked_at, printed_at, print_committed_at, dispatched_at, gate_out_date/out_time, gatepass_no, eway_bill, weighbridge gross/tare/net, truck photo + GPS, document_numbers[]. Company-scoped; ?all_companies=1 to see a whole truck."
ENDPOINT,,,/gate-core/sales-dispatch/{id}/box-scans/,GET,live,,,,,,,,,,,,VERIFIED,/gate-core/sales-dispatch/{id}/box-scans/,"box-level: barcode, item, BATCH, quantity, pallet_code, warehouse_code, who scanned it and when. 655 KB for one truck."
ENDPOINT,,,/gate-core/sales-dispatch/documents/,GET,live,,,,,,,,,,,,VERIFIED,/gate-core/sales-dispatch/documents/,"the SAP documents attached to dispatches in a window. items[] came back EMPTY on all 46 rows - the line detail is in box-scans, not here."
ENDPOINT,,,/gate-core/sales-dispatch/expected-vehicles/,GET,live,,,,,,,,,,,,VERIFIED,/gate-core/sales-dispatch/expected-vehicles/,"trucks booked but not yet gated. 2 rows, one stale since 2026-06-18."
ENDPOINT,,,/gate-core/sales-dispatch/pending-bookings/,GET,live,,,,,,,,,,,,VERIFIED,/gate-core/sales-dispatch/pending-bookings/,empty in Oil.
ENDPOINT,,,/gate-core/arrivals/,GET,live,,,,,,,,,,,,VERIFIED,/gate-core/arrivals/,"one physical truck, gate-in to departed_at. ONLY the newest 200; from_date/to_date are IGNORED."
ENDPOINT,,,/gate-core/inside-dispatch-vehicles/,GET,live,,,,,,,,,,,,VERIFIED,/gate-core/inside-dispatch-vehicles/,"trucks currently inside with their bills and why each bill can no longer be removed. 3 rows, all stale from June."
ENDPOINT,,,/gate-core/dispatch-tracking/,GET,live,,,,,,,,,,,,VERIFIED,/gate-core/dispatch-tracking/,"on-the-road tracking after the gate, 1,160 rows."
ENDPOINT,,,/gate-core/dispatch-tracking/summary/,GET,live,,,,,,,,,,,,VERIFIED,/gate-core/dispatch-tracking/summary/,funnel + a named list of overdue trucks with driver mobiles.
ENDPOINT,,,/warehouse/bst/,GET,live,,,,,,,,,,,,VERIFIED,/warehouse/bst/,"THE INTERCOMPANY LANE. 379 rows. Oil->Mart/Beverages transfers with their own status ladder, vehicle, scanned_box_count, dispatched_at, received_at."
ENDPOINT,,,/vehicle-management/vehicles/,GET,live,,,,,,,,,,,,VERIFIED,/vehicle-management/vehicles/,"675 vehicles: type, transporter, capacity_ton, L/W/H. Group-wide master, NOT company-scoped."
ENDPOINT,,,/vehicle-management/vehicle-types/,GET,live,,,,,,,,,,,,VERIFIED,/vehicle-management/vehicle-types/,"7 types: Truck (656), By Hand, Eco Van, Car, Bike, Cycle, Courier."
ENDPOINT,,,/barcode/dispatch/reports/,GET,live,,,,,,,,,,,,VERIFIED,/barcode/dispatch/reports/,"133 scan sessions: expected vs dispatched qty and boxes, pending, SAP sync status."
ENDPOINT,,,/barcode/dispatch/sessions/active/,GET,live,,,,,,,,,,,,VERIFIED,/barcode/dispatch/sessions/active/,89 open scan sessions with per-line expected/scanned/remaining and pallet+box scan counts.
ENDPOINT,,,/barcode/dispatch/reports/boxes|pallets|rejected-scans/,GET,not called,,,,,,,,,,,,NOT CALLED,/barcode/dispatch/reports/boxes|pallets|rejected-scans/,listed live in the endpoint census; not exercised in this run.
ENDPOINT,,,/gate-core/sales-dispatch/reports/,GET,NOT CALLED,,,,,,,,,,,,NOT CALLED,/gate-core/sales-dispatch/reports/,18.8 MB unfiltered because every row embeds box_scans[]. Deliberately avoided.
ENDPOINT,,,/gate-core/sales-dispatch/lock/,GET,FORBIDDEN,,,,,,,,,,,,NOT CALLED,/gate-core/sales-dispatch/lock/,denylisted - suspected get_or_create side effect.
ENDPOINT,,,/barcode/dispatch/sessions/from-bill/,POST,FORBIDDEN,,,,,,,,,,,,NOT CALLED,/barcode/dispatch/sessions/from-bill/,denylisted side effect.
BOOKED_TO_DOCKED,,,,,,,,,,,,,,20.3,,1322,VERIFIED,GET /gate-core/sales-dispatch/ docked_at  MINUS  /dispatch-plans/bills/ plan.created_at,"MEDIAN hours a bill waits after a truck is booked to it before that truck actually docks. mean 34.9 h, p90 73.8 h, max 28 days. 26% dock within 4 h, 27% take 1-3 days, 11% more than 3 days. THIS is the window in which the goods sit in the godown against a booking nobody can see as occupied."
